0x855DA8C6 cellSailVideoConverterProcess
0x515ED57B bXCeMemMgr::operator new(unsigned int)
0x19869469 CEComRealloc
0x6929318D std::basic_string<char, std::char_traits<char>, std::allocator<char>>::assign(std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, unsigned int, unsigned int)
0x1CAEC657 cellFsFGetBlockSize2
0xFA502B9B ft_debug_init
0x0CF2B78B cellJpgEncReset
0x8DACB8D0 cell::Daisy::ScatterGatherInterlock::~ScatterGatherInterlock()
0xC22C79B5 cellSaveDataAutoLoad
0xF5839C09 epsonPrintEndPage
0xA30D4797 wcstoll
0xF3B4B43E cellOskDialogSetInitialInputDevice
0x6813FD25 bXCeUTF8Utils::ResolveCharRef(int, unsigned char**, int*)
0x73A45CF8 cellKeySheapSemaphoreDelete
0x50C2962C cellSsVtrmRetrieve2
0x97BF0029 mios2_Client_SendAsyncWait
0xDC7E61D3 paf::SurfaceCLUT::Copy(void*)
0xE1BC7ADD _cellSyncLFQueuePopBody
0x280E6BA5 FTFaceH_GetBoundingBoxMaxX
0xE61F7EE9 sceNpMatchingSendRoomMessage
0x90710B9D atx_init_encode_global_table
0x5D87C513 cellCryptoPuSha256Transform
0x12DE5772 std::money_get<char, std::istreambuf_iterator<char, std::char_traits<char>>>::do_get(std::istreambuf_iterator<char, std::char_traits<char>>, std::istreambuf_iterator<char, std::char_traits<char>>, bool, std::ios_base&, std::_Iosb<int>::_Iostate&, std::basic_string<char, std::char_traits<char>, std::allocator<char>>&) const
0x46E2924C _cellAudioOpenAdmin
0x23654375 cellSailPlayerInitialize2
0x459B404D paf::PhXmList::ArrowMove(vec4 const&, float, float, int)
0x6BB4EF9D _cellSyncLFQueueGetPushPointer2
0xD557F850 paf::PhWidget::FindChild(char const*, int)
0x5E06172D cellAvcEncEncodeFrame
0xAA1D51F6 PSJSValue::SetAttr(psjsname const&, PSJSValue const&)
0x1F7BE1C8 vsh::RaiseFatalError(vsh::FatalErrorType)
0x46E6C806 _SceAdecCorrectPtsValue_wma
0x1F372697 sceNpMatching2LeaveRoom
0x153DD546 cellGcmSetRenderEnable
0x170829D3 sceNpMatchingGetRoomMemberList
0x38162763 paf::PhWidget::SetStyle(int, int, float)
0x974E50F6 sceNetCtlAddHandlerSysUtil
0xD5ACC03B cellGcmSetDepthTestEnable
0x113A515F std::messages<char>::do_open(std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, std::locale const&) const
0x2E3CCB5E cellSailGraphicsAdapterSetPreferredFormat
0x12DE4E46 _powf4
0x7FD479FE cellSync2QueueTryPush
0xE792E34A cellAvcEncCancelLocalDecodedFrame
0xD8CB24CB UTF32stoUCS2s
0xF50F41C4 cellMarlinDLFin
0x0D9545D6 npTrophyUtilCreateTitleCtx
0x58B43627 sce_paf_private_heapmemory
0xDF5A2432 cellRudpPollCancel
0x65691795 cellHttpClientSetSslVersion
0xE0ECBB45 cellRtcTickAddMonths
0x5A99F569 sceLoginServiceGetNpStatus
0x2F7F391F cellSailComposerGetEsUserParameter
0x55921E70 paf::PhXmItem::AnimIconPlay(float)
0xCBE74AD3 std::messages<wchar_t>::do_close(int) const
0x8325E02D cellMicInit
0x239FFCC4 smf_ApRc_SetFileProfileInfo
0x97896359 isspace
0xD37B127A cellGemGetInertialState
0xA39FE9DC cellHttpEndCache
0xE3CC73F3 puts
0x4066EB75 smvd4Initialize
0x8846BC65 paf::PhXmBar::ShowLabel(int, float, float)
0x6D087930 cellWebBrowserEstimate2
0xA5E3A555 paf::PhSaveData::PhSaveData(paf::PhWidget*, paf::PhAppear*, malloc_state*)
0xA0BBEBEE XMWIOCTL::XMWIOCTL()
0x9110708A modfl
0x6FC4C791 cellGemFilterState
0xAEB2EC57 _sys_net_lib_usleep
0x57B89164 cellFt2dExtCreate
0x3B002423 paf::PhLabelText::GetTextWidth() const
0xD1AD4570 _sys_heap_get_mallinfo
0x354B1125 CEUThread_create
0xB4338C59 cellDecPsnvideoCloseTrack
0x7048396E carg
0x9C8BE729 FT_Outline_Check
0x023F6755 operator*= (vec4&, vec4 const&)
0x8A6830E7 abort
0x586EBC8A divxDecFlushPicture
0x2BFFF084 cellAtracGetStreamDataInfo
0x68D2B06D paf::PhText::GetVisibleLines() const
0x190D4130 paf::PhWidget::RegistChild(paf::PhWidget*)
0xDE7B1BBD cellTiffDecExtCreate
0x7BF6E152 sceNpMatching2SendRoomChatMessage
0x53E39DF3 cellOskDialogSetSeparateWindowOption
0x006C4900 cellSslCertGetNameEntryInfo
0x69040B9B logbf4
0x1B6EEA7E _cellSpursJobQueuePortPushJobListBody
0x6051C802 std::codecvt<char, char, std::_Mbstatet>::~codecvt()
0x224E1610 cellHttpClientSetRecvTimeout
0x7CC47DDC cellGcmSetPolygonOffset
0xBE085CD4 paf::PhSText::GetStyle(int, vec4&) const
0xB17B79D0 isalpha
0x64C63FD5 cellRtcTickAddWeeks
0x44608862 cellImeJpOpen
0x62854AA7 pafGuTexImage
0x62DCA3E2 paf::PhItemSpin::SetStyle(int, int, float)
0x5CD29270 UTF8stoEUCKRs
0x57EF52F0 std::basic_streambuf<wchar_t, std::char_traits<wchar_t>>::_Unlock()
0x350D454E sys_ppu_thread_get_id
0xA4133486 gnpc_resp_get_child
0xDC751B40 send
0x9306D15B FTFaceH_GetRenderScalePixel
0xC22CEBD8 std::messages<wchar_t>::~messages()
0x3B159B19 BIO_printf
0x6EE04954 cellRudpNetReceived
0x299CCC9B sceNpClansCancelMembershipRequest
0xDE3ABE31 sceLoginServiceNetworkDelete
0xEF9CE7C7 cellCryptoPuRsassaPkcs1v15Verify1024
0xF5992EC8 cellImeJpSetInputCharType
0x9C300489 cellSpursJobQueueSetExceptionEventHandler
0x39ECE24F cellGcmSetAnisoSpread
0x033C18F4 std::time_get<char, std::istreambuf_iterator<char, std::char_traits<char>>>::~time_get()
0x5BFF31BF cellMusicSetSelectionContext
0x946ECCA0 cellSailSourceNotifyReadCompleted
0x1051D134 cellSpursAttributeEnableSpuPrintfIfAvailable
0xF8778972 sceNpC7yScoreCensorCommentRequestVsh
0x03139980 sceNpMatchingGetRoomMemberListVsh
0x88F8340B UCS2stoJISs
0x4DD12D0C sceNpGetUserIcon
0x22CA0929 cellSysutilAvcExtSetHideNamePlate
0x7A52B303 MmsMdAccessor::ReleaseMmsRecordInstance(MmsDbRecord*)
0xCC58846C paf::PhPlane::PhPlane(paf::PhWidget*, paf::PhAppear*)
0x021D6C1F sceNpSnsFbStreamPublish
0x7817EDF0 raw_spu_write_uint
0xB84F5C81 cellMusicDecodeSetSelectionContext
0xFF2D2F98 FT_Matrix_Invert
0x83D65529 sceNpClansPostChallenge
0x891C6291 cellMicSetMultiMicNotifyEventQueue
0xCC31BBCF cellSsRngGetGenuineRandomNumber
0x18B76C7D InputDevice_SetModifierKey
0xDA67B37F UTF8stoSBCSs
0xB3D98D59 _rand_real1_TT800
0x873C6688 paf::PhTimer::GetFrameTime()
0x7B79D6AA cell::Daisy::Lock::pushClose()
0x7EBAD3F0 std::money_put<wchar_t, std::ostreambuf_iterator<wchar_t, std::char_traits<wchar_t>>>::_Putmfld(std::ostreambuf_iterator<wchar_t, std::char_traits<wchar_t>>, bool, std::ios_base&, wchar_t, bool, std::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t>>) const
0x3EB7807B gnpc_resp_get_integers
0x6F325C2D CEComDetachThread
0x073FA321 cellFontOpenFontsetOnMemory
0x19256DC5 cellPngEncOpen
0xAF89FDBD _Assert
0xB477F06A cellGcmInit
0x4AFF73CC std::_Debug_message(char const*, char const*)
0x17C35CC9 cell::Daisy::Lock::popOpen()
0xFEFD7D3A std::num_get<wchar_t, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>>::do_get(std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>, std::ios_base&, std::_Iosb<int>::_Iostate&, unsigned long long&) const
0x46C3FB5A _cellSpursJobQueuePortCopyPushBody
0x2E8654F8 cell::Daisy::Lock::initialize(unsigned int)
0xEC89A187 cellFontFTGetRevisionFlags
0x3C1FF1E0 cellCameraStopAsync
0xB5505299 paf::PhWidget::ReorderChildren(paf::PhWidget const*, paf::PhWidget const*, int)
0x8657C8F5 cellFontSetEffectSlant
0x19BCE18C sceNpTusPollAsync
0xD9A12C5E std::ctype<char>::do_toupper(char*, char const*) const
0x0B4B62D5 cellGcmSetPrepareFlip
0x44F05E73 _sys_net_lib_if_nametoindex
0xCE6DC0F0 sceNpClansRemoveChallenge
0x856FF5C0 sceNpClansGetMemberList
0xC2D8CF95 cellRtcGetDayOfWeek
0xA823836B ilogb
0xDA1088CE std::locale::facet::_Incref()
0xD127CD3E cellMicSysShareInit
0xFBB4047A lroundf
0xEF645654 sceNpCommerce2GetGameProductInfo
0x1AA1C2BF cellGcmSetDrawInlineArray
0xD7D6272F cellSysutilAvc2HideScreen
0xD42CC7B3 CEUThread_destroy
0xE93B9B31 pafGuDisable
0x64ED868E std::terminate()
0x3AF9CA99 cellDSEEQueryMemorySize
0x780A18BB cellAtracMultiDeleteDecoder
0x5C7F2CA4 xMMSMdRelationResolveAccessor::GetFieldIdFor(unsigned char const*, unsigned int*)
0x5420E419 sys_net_show_nameserver
0x20E5286E pafGuClear
0x041CC708 cellPamfReaderGetStreamIndex
0x4D1D9FB6 sceNetXmppUpdateRosterEntry
0x63BD413E sys_dbg_get_cond_information
0xCB3974E7 cellApostSrcInitialize
0xB7A45CAF cellGameGetParamInt
0xB794631E _WStofx
0x85C80B7F FT_RoundFix
0x752F8585 cellSailPlayerGetDescriptorCount
0xDAB029AA cellAudioAddData
0x4189A367 remquo
0xB5AB27F9 bXUtils::~bXUtils()
0xB340EFC4 PSJSContext::SetException(PSJSValue const&)
0xC3A991EE sceNpScoreGetRankingByNpIdPcId
0xCA417336 cellDivXDrmHookMallocFunctions
0x7FCFC915 cellOskDialogLoadAsync
0x36362357 paf::Sound::Output::Mute(unsigned int, xSettingAudioOutMute)
0x392C5AA5 cellFiberPpuUtilWorkerControlSetPollingMode
0x833F4516 sceAdAsyncSpaceOpen
0x565ABD7E paf::PhSaveData::SetSaveData(paf::SaveDataRCPtr<paf::SaveDataResource> const&)
0x1D43FB44 std::numpunct<wchar_t> const& std::use_facet<std::numpunct<wchar_t>>(std::locale const&)
0x2D17CA7F _Puttxt
0x638A0B38 paf::PhSText::SetStyle(int, vec4 const&)
0xDF5553EF cellSailDescriptorClearEs
0x86069C54 scePS1McHeader_IsPDA
0xF042B14F sceNpDrmIsAvailable2
0x6A784AE5 vsh::MessageDialog::SetProgressText(std::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t>> const&, int)
0x72F9C360 sceNetBase64Decoder
0x384C65CF cellFsMappedFree
0xCEEEBC7A sceNpProfileCallGui
0xEFC3730F transpose(mat4 const&)
0xCC03A4E5 bXCeAttrList::Initialize()
0x1CFA1A11 cellVideoOutSetXVColor
0x1D2BCA4B cellSpursSendWorkloadSignal
0x2DE80ABC sceNetCalloutStop
0x34061E49 cellHttpTransactionGetSslCipherId
0x0C2983AC cellSync2SemaphoreRelease
0x011687EE FT_Get_Module_Interface
0x8BE132AB FT_Stream_ExitFrame
0x523A96C4 cellGameDataSetSystemVer
0xBA161D45 cellMinisSaveDataListLoad
0x29E78389 sceNpMatching2JoinLobby
0x71ACB8D3 cellSysutilAvcSetVideoMuting
0x437E1EB8 sjvtdReleasePicture
0x52D9457A cellWebBrowserConfigSetFullVersion2
0xECA938CA cellSysutilAvcSetAttribute
0xF21655F3 paf::View::Find(char const*)
0x036D6368 pafGuSwapStatus
0x1A789B68 FT_Realloc
0xD03F99CF cxml::Attribute::GetFloatArray(float const**, unsigned int*) const
0xFDA12276 cellMicGetFormatAux
0xE50657B1 paf::View::SetLocaleAll(Locale)
0x32D3AA9F _cellGcmSetFlipCommand2
0xC923924A paf::PhWeb::SetWindowSize(int, int)
0xB8E256D7 vsh::GetString_Yes()
0x6B148570 cellCelpEncQueryAttr
0xC4808FD7 cellRtcGetCurrentSecureTick
0x13606E8A cellGcmSetVertexData4s
0x67EB4153 smf_ApPs_GetAC3SpecificInfo
0xBFF616B8 paf::PhSPrim::UpdateMatrixColor(paf::PhWidget const*, vec4 const&)
0x4D06AEF7 sceNpClansAddBlacklistEntry
0xF2FCA4B2 spu_thread_write_llong
0xB4D3C063 pafGumPushMatrix()
0x934BC624 PSJSValueImpl::NewFromPool(PSJSContext const&, int)
0xC7CF1182 cellVoiceInit
0x505FA917 cxmlutil::GetFile(cxml::Element const&, char const*, cxml::File*)
0xD76B2E07 std::codecvt<wchar_t, char, std::_Mbstatet>::do_max_length() const
0x37B5BA0C cellSearchGetContentInfoPathMovieThumb
0x98AC5524 cellFontGetFontIdCode
0x4D0651A7 xRegistryGetValue
0x3E359AB6 cellGameUpdateCheckAbort
0x053D12C7 paf::PhSpin::HandleFocusSwitchEvent(paf::PhEvent*)
0xBF6F72CE cellGcmSetBackStencilOp
0x1B67409D FTCacheStream_End
0xD24E3928 cellGameThemeInstall
0xDB6FFC44 sceNetUpnpDelHandler
0xF75DD0B5 sceWaveAudioSetSample
0x0D69929E _cellSpursJobQueueAllocateJobDescriptorBody
0x8D5858DB _f_exp2f
0xC07896F9 cellGemPrepareVideoConvert
0xBAFE871A paf::PhCamera::SetVirtualScreenAdjustDist(float, float)
0xEF110B6B unlink
0x540B43AE smvd2ReleaseInstance
0x75ECB783 smvd4CreateInstance2
0x4D348427 fputs
0xFFAF3218 virtual thunk to std::basic_ostream<char, std::char_traits<char>>::~basic_ostream()
0x8A6B3741 PSJSObject::PSJSObject(PSJSContext const&)
0x8F2BCDB5 _logf4
0x943A6675 cellAvchatJpgDecOpenExt
0x8B168769 fdiml
0x0EBE4C6B sceNpMatching2SignalingGetConnectionStatus
0xC93A60A8 PSJSObject::DelAttr(int)
0xFD5B7C04 FT_Bitmap_Convert
0x506AD863 inet_network
0xE2B596EC ccosf
0x31D9894A PSJSObject::ToPrimitive(ToPrimitiveHint) const
0x1988732D clog10
0xBCDBB2AB sceNpBasicAddPlayersHistoryAsync
0x2A6D9D51 sys_lwcond_wait
0x72632E53 SBCSstoUTF8s
0x65F19631 virtual thunk to std::basic_istream<char, std::char_traits<char>>::~basic_istream()
0x73F85259 vsh::ShowButtonNavigation_View(bool)
0x2880D8D5 sceNpAuthDeleteOAuthRequest
0x9097FC9B cellHidUnregisterHotKeyObserver
0xA7658186 log1pf4
0xF4524A9C paf::PhMicon::GetHeight() const
0x615369C3 FT_Vector_Length
0xAB743FE4 paf::PhMicon::PhMicon(paf::PhWidget*, paf::PhAppear*, malloc_state*)
0x568A9D13 smf_ApPs_GetIPMPDesInfo
0x82A3CC30 wcschr
0xE8B1C18D cellSysutilAvcExtSetWindowZorder
0x15DF71ED cellSysutilAvcLoadAsync
0x15BBE128 paf::PhNumSpin::GetStyle(int, int, vec4&)
0x05AF1CB8 sceNpBasicGetMatchingInvitationEntry
0x8729F617 std::ostrstream::ostrstream(char*, int, std::_Iosb<int>::_Openmode)
0xEDA86C48 copysignf4
0xE1E7B5AC sceNpCommerce2GetProductInfoListCreateReq
0x268EDD6D cellSyncBarrierTryNotify
0xA328CC35 cellMouseGetRawData
0x581FC95B std::ctype<char>::~ctype()
0x770BFAEE wctype
0x30D3D12B cellSysutilGameReboot_I
0x6A4B95C1 cellFsLsnRead
0xCCC6E177 sceNpInitVsh
0xFCE6D30A sceNpTrophyGetTrophyInfo
0x227E1E3C cellFontSetupRenderScalePixel
0x4992D5E8 xcbIsStorageMedia(void*, long long)
0x928AC5F8 cellGemTrackHues
0xA5146299 UTF8stoARIBs
0xF7261881 FT_Glyph_StrokeBorder
0x00C3975E std::basic_streambuf<char, std::char_traits<char>>::_Lock()
0x220894E3 cellSysutilEnableBgmPlayback
0x21E9CF83 epsonPrintCancelPage
0x3A12865F cellNetCtlGetNatInfo
0x1FB50183 GBKtoUCS2
0xDB6B3250 sys_spu_elf_get_segments
0xC4C600F3 R_time_cmp
0xF06EED36 wmemset
0xD763903D cellVideoPlayerGetSubtitleTrackNumber
0x9DBBE07D std::money_get<char, std::istreambuf_iterator<char, std::char_traits<char>>>::_Getmfld(std::istreambuf_iterator<char, std::char_traits<char>>&, std::istreambuf_iterator<char, std::char_traits<char>>&, bool, std::ios_base&) const
0x56FAC416 std::num_get<wchar_t, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>>::do_get(std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>, std::ios_base&, std::_Iosb<int>::_Iostate&, long double&) const
0xF9729831 cellGcmSetDrawInlineIndexArray32Pointer
0x39592B83 xcbReferMetadataType(void*, unsigned char**)
0x7E4EA023 cellSpursWakeUp
0x659E011E sqrt
0xB24DE5AC paf::PhXmBar::SetOtherTopAlpha(float, float, float)
0xB9BE30C0 cellM4vEncCancelAuInfo
0xF0C7C488 cellVideoPlayerInitializeStereoVideo
0x59A11C82 paf::PhNumSpin::WidgetType()
0xEB793E25 paf::PhSRender::SetStyle(int, bool)
0x11498CDF paf::PhMicon::Stop()
0x3E4A2075 sceNpTusGetFriendsDataStatusAsync
0xB23E3BD1 sceNpCommerce2DoProductBrowseFinishAsync
0x86C75EAE cellGcmSetVertexProgramLoad
0xD4579440 paf::PhSPrimDiv::SetStyle(int, float)
0x5AD46570 cellCameraEnd
0xB2EC23EB PhiChangeResource
0x1170A5EA _cellAudioSetAudioEventCallback_pathThrough
0x9E19072B cellFontOpenFontMemory
0x6E0BF85D virtual thunk to std::istrstream::~istrstream()
0x7508112E sceNpLookupPollAsync
0x0C8CAE53 FT_Stroker_Done
0xC2CED2B7 sceNpUtilBandwidthTestInitStart
0x5F6817FA sqlite3_open16
0xCCCE71BD cellRtcTickAddSeconds
0x94671B4F SSL_CIPHER_get_version
0x1533C6A9 cellVdecDecodeAuEx2
0xD8C04EAE xMMS::InsertMetadataSet(unsigned int, void**, unsigned long long*)
0x7B96F1EE sqlite3_bind_text16
0xDF031EDD paf::PhWidget::UpdateLayoutSize()
0x55C70783 cellPhotoInitialize
0xDF27BD9B vec3::vec3(float, float, float)
0xCD1DE92F sceNpMatchingInviteToRoomVsh
0x2140F339 cellAvsetSetBackendMute
0xA3DA58F6 rand_real1_TT800
0x8462FA93 PSJSObject::GetAttr(int, PSJSValue*) const
0x9E48E5DD SSL_shutdown
0x20215547 inflate
0x3848A5D4 cxml::Document::CreateFromFile(void*, bool)
0xF1790E85 cellGcmCgGetTotalBinarySize
0x3C8C827C cellSysutilAvc2SetWindowPosition
0xDE2F9C85 sys_process_atexit
0x4550C94C sceNpMatching2GetLobbyInfoListVsh
0xB67050BC FT_GlyphLoader_CopyPoints
0x41BBFE5E paf::PhScene::WidgetType()
0x405F9727 _log1pf4fast
0x6C93EA18 cellSpursJobQueueSemaphoreAcquire
0x9FC0AA39 Heap_ReAlloc
0xBAF11866 ceilf
0x4E276F38 sceNpGetSubjectRegion
0x7BE83674 cellDSEEProcess
0x4AE8AEF5 gnpc_req_init
0x44ECA8B4 sceNpTusDestroyTransactionCtx
0xA9072DEE cellSyncMutexInitialize
0xE5282470 FTFaceH_GetMaxHorizontalAdvance
0x7A2DD431 paf::PhMicon::GetVolume() const
0x99782342 strncasecmp_ascii
0xDD508B56 sceNpSignalingCancelPeerNetInfoVsh
0xD9F235F2 cellGcmSetFrequencyDividerOperation
0x37C3B5A0 cellMp3EncClose
0xA8850148 cellGcmTransferScaleSwizzle
0x3459748B log10f4
0x055BD74D cellGcmGetTiledPitchSize
0xFC096B9E cellCryptoPuAesEncKeySet
0x20A02B6D std::locale::id::operator unsigned int()
0x6F1945FC std::basic_ostream<char, std::char_traits<char>>::~basic_ostream()
0xAD12E5C9 _sce_np_sysutil_send_packet_sub(int, cxml::Document&)
0x17427A25 cellGcmSetWaitLabel
0x55982D1E cellGcmSetStencilFunc
0xA7BFF757 sceNpManagerGetStatus
0xFFF3A1C9 epsonPrintSetPrinter
0x895CDB49 fmaxf
0x99D397AC cellGcmGetReport
0xDA5FD769 sceNpSetAboutMe
0x1DFCCE99 cellSysutilGameDataExit
0xB9CF473D UTF8toSBCS
0x34944F04 cellAsfParser2AStdGetNonStreamObjectInfo
0xDEEFDFA7 cellKbSetReadMode
0xF6A4706B PSJSValueImpl::NewFromPool(PSJSContext const&, PSJSValueType)
0xBF1DC25B cellVideoPlayerGetSubtitleTrackInfo
0x55ACAB8A cellCryptoPuSha1Init
0x040D12CE paf::PhSpin::HandleKeycodeEvent(paf::PhEvent*)
0x3D41CC84 paf::PhSaveData::SetBGColor(int, vec4 const&)
0xCE7A9E76 isprint_ascii
0x18668CE3 exp
0xB53FA02E operator new(unsigned int, unsigned int, std::nothrow_t const&)
0x9003B1F2 cellHttpUtilEscapeUri
0x2BAB7F9C smf_FSetValidSize
0x724042E6 operator+= (vec4&, vec4 const&)
0x04DD4855 FT_Outline_Get_Orientation
0x8EB0E65F cellAtracDecode
0xECD37366 sceNetApCtlInitVsh
0x90FC9A59 cellPamfGetHeaderSize2
0x2068CBF3 cellSsUmGetBootDevice
0xAC984A12 pafGuGetDrawSurfH
0x1917359D _cellSpursJobQueuePortCopyPushJobBody
0x4BBC14E6 FT_Stroker_CubicTo
0x0F624540 kuten2eucjp
0xB9E387DD paf::PhItemSpin::UpdateLayout(bool)
0x2F457571 cellVideoExportInitialize2
0x7AA1AA12 cellJpgEncCoreCreate
0xDAA5CD20 cellGameSetParamString
0x2F256B29 sys_rsxaudio_import_shared_memory
0x98947A6E cellMusicSetPlaybackCommand2
0xC862F7C8 std::strstreambuf::overflow(int)
0xC3476D0C sys_lwmutex_destroy
0x9D3984DF xMMS::GetInstance()
0x67F9FEDB sys_game_process_exitspawn2
0x37345541 log1pl
0x42770196 Zi8AttachOEMdata
0x2CE5FF1D paf::PhWidget::SetDispatch(unsigned int)
0x040C18FF std::_Mpunct<wchar_t>::do_decimal_point() const
0x9768B6D3 UTF32toUTF8
0xC01B4E7C cellAudioOutGetSoundAvailability
0x06EDEA9E cellGcmSetUserHandler
0xE8129023 paf::PhWidget::SetStyle(int, int, vec4 const&)
0x1C8405DC std::_Mpunct<char>::_Mpunct(unsigned int, bool)
0x1E0870D1 sceNpTssGetDataAsync
0x35D84910 cellVoiceSetNotifyEventQueue
0xE01B199E cellFontGlyphRenderImage
0x62ED555B paf::PhXmBar::ShowFade(float, float)
0xCE6705C3 std::num_get<wchar_t, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>>::_Getifld(char*, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>&, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>&, std::_Iosb<int>::_Fmtflags, std::locale const&) const
0x3F59F7B6 sceNpC7yScoreAbortVsh
0x59106229 sceUpdateDownloadSetUrl
0x5046CFAB vsh::ApplyCooperationMode()
0x8587A3C2 sceNpMatchingCreateRoomVsh
0x6CF78F3E _Mtxunlock
0x8EFD6C85 cellAvcEncSmallCancelLocalDecodedFrame
0x6437A975 std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char>>>::do_get(std::istreambuf_iterator<char, std::char_traits<char>>, std::istreambuf_iterator<char, std::char_traits<char>>, std::ios_base&, std::_Iosb<int>::_Iostate&, unsigned short&) const
0x9FAE7F38 CEComDebugPrintf
0xDEB0D2E6 _QN4cell5Daisy22ScatterGatherInterlock5probeEj
0x70625CDB sqlite3_column_blob
0x8EF85E47 _WPuttxt
0x595ADEE9 cellHttpClientSetPerHostKeepAliveMax
0x39700DEF paf::PhMicon::GetDuration() const
0x790C53BD _Fpcomp
0xEB22BB86 cellRtcSetCurrentTick
0x9D2EC4FF sys_process_spawn
0x26E9507E paf::MessageBox::HideDelete()
0x5C8AE162 cellHttpTransactionSetUri
0x21D67EEF cellNetCtlConnectGameInt
0xF1A443E7 cellWebBrowserCreateRender2
0x9FF4CD0A paf::PhNumSpin::GetStyle(int, bool&)
0xB1AC1FA3 std::basic_streambuf<wchar_t, std::char_traits<wchar_t>>::xsgetn(wchar_t*, int)
0xAF8BB012 cellJpgDecDecodeData
0x8F987385 bXCeDoc::InsertNode(bXCeNode*, bXCeNode*, bXCeNode*)
0x5E91BC26 cellSysutilAvcEnumPlayers
0xF2B9AB86 std::num_get<wchar_t, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>>::do_get(std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>, std::istreambuf_iterator<wchar_t, std::char_traits<wchar_t>>, std::ios_base&, std::_Iosb<int>::_Iostate&, float&) const
0x7DBB9A4D cellFsWidgetOpen
0x8DCFF2CD cellFsSymbolicLink
0x3937F2F8 std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char>>>::do_put(std::ostreambuf_iterator<char, std::char_traits<char>>, std::ios_base&, char, unsigned long) const
0x260CAEDD sceNpBasicGetFriendPresenceByNpId2
0xB4F7ED4F paf::PhWidget::GetStyle(int, int, int&)
0x9FC527E3 SSL_get_version
0x1D73AB8C cellSysutilAvc2LoadAsync
0x63F63545 cellRudpInit
0x4A18A89E sceNpMatchingSetRoomInfoNoLimit
0x4C15E592 cellDSEEInit
0x887572D5 cellVideoOutGetState
0x8B9DD4E7 dlnaPrintContinue
0xF4BABD3F sceNpMatching2Init2
0x2D489B47 std::basic_streambuf<char, std::char_traits<char>>::underflow()
0x8B3EBA69 cellNetCtlGetState
0xC6B51854 sqlite3_value_double
0x491D6BA5 cellMusicDecodeSetSelectionContext2
0x744D2505 ispunct
0xED0BC354 net_get_test_param
0xAFC5D265 scePS2IconCalcSize
0xF7E4A50A cellMediatorGetStatus
0x6C366C43 svc1dGetVersionNumber
0xFD61DFF5 _sce_np_sysutil_cxml_prepare_doc(sysutil_cxmlutil::FixedMemory*, cxml::Document&, char const*, cxml::Element&, char const*, int)
0xB7282DC4 PSJS_ClassType_ScriptFunc()
0x89B67B9C paf::View::GetString(char const*) const
0x18EA899A cellGemGetTrackerHue
0xC56DEFB5 cellSpursGetNumSpuThread
0xEBE26C5E paf::PhCanvas::IsInherit(char const*) const
0xEEAEE4EF sceSystemFileSetValueSize
0xA80BF223 cellGameGetLocalWebContentPath
0xEE853BAF std::basic_filebuf<wchar_t, std::char_traits<wchar_t>>::sync()
0x72A577CE cellGcmGetFlipStatus
0xD2AC48D7 iswalnum
0x8AC6EDEE scePS2McIconSys_GetLightDir0
0x4FB7E4D5 cellDecPsnvideoAllocProfiler
0xA5BCCB47 cellSubDisplayStart
0xDDF7E722 sceNetXmppRemoveRosterEntry
0x9AEB5432 cellSpursBarrierGetTasksetAddress
0xE3E4F0D6 cellGemInvalidateCalibration
0x21659E45 std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char>>>::_Fput(std::ostreambuf_iterator<char, std::char_traits<char>>, std::ios_base&, char, char const*, unsigned int, unsigned int, unsigned int, unsigned int) const
0xE40BA755 strtok
0xF9E26B72 _Once_dtor
0x1E479B4C cellGcmSetTransferData
0x05BF2FBD sceNpMatching2GetWorldInfoList
0x84E6B20D paf::PhText::EnsureVisible()
0x6524499E _FInf
0x85BEFFCC cellSailPlayerCloseStream
0x9F18429D sys_prx_start_module
0x2B50BE7D paf::PhItemSpin::IsInherit(char const*) const
0x0F60EB63 vfwscanf
0x7B034C78 sys_rsxaudio_prepare_process
0xBB42A9DD _cellGcmFunc13
0x02FF3C1B cellSysutilUnregisterCallback
0xC7B20E2A cellMtpSendData
0xB4EF29D5 f_floorf
0x10DC3F6C std::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t>>::append(unsigned int, wchar_t)
0xB3F05AF3 std::collate<char>::do_transform(char const*, char const*) const
